SQ03,SQ04,SQ0502,SQ06,DQ02,DQ04,DQ08,DQ0801,Q010101,Q01010201,Q01010203,Q0119,Q01190100,Q0117,Q0120,Q012001,NHQ2,THQ01,THQ02,THQ03,THQ04,THQ05,THQ06,THQ07,THQ08,THQ09,THQ10,THQ11,THQ12,THQ13
98,1,63,8,2,6,6,3,1,2024,4,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,29,8,1,1,9,9,1,2024,5,2, ,2000,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,50,4,1,1,8,8,1,2024,1,1, ,1500,1, ,200,0,0,0,0,0,0,0,200,0,0,0,0,0
98,1,29,1,1,1,3,3,1,2024,2,1, ,1200,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,57,4,2,5,10,5,1,2023,9,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,64,11,2,7,12,10,1,2023,8,3, ,2200,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,62,8, , , , ,1,2023,11,1, ,1300, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,33,5,1,1,3,3,1,2023,10,1, ,1300,1, ,1200,100,100,200,0,0,300,200,0,100,100,100,0,0
98,1,44,8,2,5,3,3,1,2024,5,1, ,3600,3, ,200,0,0,0,0,0,0,100,0,0,0,100,0,0
98,1,59,4,97,1,8,8,1,2023,7,1, ,1500,3, ,400,0,0,100,0,0,0,200,0,0,0,100,0,0
98,2,47,8,2,7,3,3,1,2024,6,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,39,6,2,5,8,4,1,2023,8,1, ,1300,1, ,200,100,0,0,0,100,0,0,0,0,0,0,0,0
98,1,40,8,1,1,2,2,1,2023,11,5, , , , ,100,0,0,100,0,0,0,0,0,0,0,0,0,0
5,2,56,14,2,7,7,98,1,2023,7,2, ,2000,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,51,6,97,6,3,3,1,2024,3,1, ,1600,1, ,300,0,0,0,100,0,0,0,200,0,0,0,0,0
4,1,68,8,2,7,3,2,1,2023,10,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,52,17,2,5,3,3,1,2023,12,1, ,1300,1, ,200,100,0,0,0,0,0,0,0,0,0,100,0,0
5,1,53,11,2,3,6,3,1,2023,12,1, ,3600,3, ,200,0,0,0,0,0,200,0,0,0,0,0,0,0
98,1,48,8,1,1,7,7,1,2023,10,1, ,1500,1, ,300,100,0,100,0,0,0,0,0,0,100,0,0,0
98,2,63,10,2,6,7,3,1,2024,2,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,25,1,1,6,5,3,1,2023,10,1, ,1600,1, ,100,100,0,0,0,0,0,0,0,0,0,0,0,0
98,1,41,15,2,4,11,11,1,2023,8,1, ,3600,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,49,1,1,1,5,5,1,2024,2,1, ,1300,1, ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
98,1,40,14,2,4,6,4,1,2024,2,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,22,8,1,1,4,4,1,2024,3,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,36,1,1,1,10,10,1,2023,10,1, ,1300,1, ,300,0,200,0,0,0,0,100,0,0,0,0,0,0
98,1,51,11,2,6,3,98,1,2024,5,2, ,2000, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,42,13,2,5,7,5,1,2024,3,1, ,3600,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,62,3,2,7,5,4,1,2023,9,2, ,2000,1,5,200,100,0,0,0,0,100,0,0,0,0,0,0,0
98,2,30,1,1,6,7,3,1,2024,5,1, ,1300,1, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
98,1,61,11,2,6,6,3,1,2023,11,1, ,1600,1, ,100,0,0,100,0,0,0,0,0,0,0,0,0,0
98,2,38,5,2,5,6,3,1,2024,2,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,45,11,2,5,6,2,1,2024,2,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,63,1,2,7,11,5,1,2024,4,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,43,8,2,5,5,5,1,2024,3,2, ,2000,1,5,200,0,0,0,0,0,100,0,0,100,0,0,0,0
3,1,57,8, , , , ,1,2024,2,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,53,13, , , , ,1,2023,12,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,54,2,2,6,4,3,1,2023,12,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,38,8,2,4,7,7,1,2023,9,5, , , ,7,300,0,0,100,0,100,0,100,0,0,0,0,0,0
98,1,48,11,2,5,10,10,1,2024,6,5, , , ,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,44,8,2,5,6,5,1,2023,11,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,45,8,2,5,3,3,1,2024,2,5, , , ,5,100,0,0,0,0,0,0,100,0,0,0,0,0,0
98,1,34,1,2,4,8,5,1,2023,11,5, , , ,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,67,1,97,1,13,13,1,2023,8,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,44,11, , , , ,1,2023,9,5, , , , ,200,0,0,0,0,0,0,200,0,0,0,0,0,0
5,1,51,4,2,5,11,10,1,2023,7,4,1,1600,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,47,1,2,5,13,13,1,2024,1,1, ,2500,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,42,4,2,4,5,5,1,2023,9,5, , , , ,400,0,0,100,0,0,0,100,200,0,0,0,0,0
2,1,47,8, , , , ,1,2023,7,5, , , ,7,100,0,0,0,0,100,0,0,0,0,0,0,0,0
98,1,50,8,2,5,7,4,1,2024,6,5, , , ,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,43,8,2,5,10,5,1,2024,4,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,51,15,97,5,5,4,1,2024,4,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,41,16,2,5,8,5,1,2024,2,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,53,8, , , , ,1,2023,11,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,53,8,2,6,7,5,1,2023,8,1, ,1000, ,2,200,0,0,0,0,0,0,100,0,0,100,0,0,0
98,1,43,8,2,4,6,5,1,2023,9,5, , , , ,400,0,0,0,100,0,0,200,0,0,0,100,0,0
4,1,47,10,2,5,9,4,1,2024,3,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,59,13,2,6,6,4,1,2023,11,1, ,1600,1, ,1100,100,0,200,0,0,100,400,0,0,100,200,0,0
98,2,36,8,2,3,5,3,1,2023,8,5, , , , ,800,0,100,0,0,0,0,300,100,200,0,100,0,0
1,1,42,15,2,4,8,5,1,2023,7,5, , , , ,800,0,0,0,0,300,200,200,100,0,0,0,0,0
98,2,62,8,2,7,5,4,1,2023,10,2, ,1500,3, ,200,0,0,0,0,0,200,0,0,0,0,0,0,0
3,1,35,8,2,4,6,4,1,2024,2,5, , , ,6,500,0,0,100,0,0,0,100,0,0,200,100,0,0
4,1,50,8,97,6,5,5,1,2024,2,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,49,8, , , , ,1,2023,10,5, , , ,7,100,0,0,100,0,0,0,0,0,0,0,0,0,0
98,2,62,8,2,6,5,5,1,2023,12,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,30,11,1,6,12,3,1,2024,3,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,51,8,2,5,11,8,1,2024,1,1, ,2500,1,5,100,0,0,0,0,100,0,0,0,0,0,0,0,0
98,1,42,8,2,4,5,3,1,2024,2,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,56,4,1,1,5,5,1,2023,10,5, , , , ,200,0,0,0,0,0,0,200,0,0,0,0,0,0
5,1,69,6,2,7,3,1,1,2023,8,1, ,1300,1, ,200,100,0,0,0,0,0,0,0,0,0,0,100,0
5,2,39,14,2,4,6,3,1,2024,4,5, , , ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,49,15,2,6,99,7,1,2024,6,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,61,8,2,6,8,5,1,2024,5,2, ,2000, , ,300,100,0,100,0,0,0,0,0,0,100,0,0,0
98,2,52,1,97,6,5,3,1,2023,12,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,52,10, , , , ,1,2023,10,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,62,5,2,6,4,4,1,2024,5,1, ,1300,1, ,1700,400,100,200,200,200,100,200,100,0,100,0,0,100
5,2,42,2,2,5,8,3,1,2024,1,1, ,1600, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,49,6,2,5,6,6,1,2023,9,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,46,3,1,1,3,3,1,2023,12,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,35,15,2,2,10,7,1,2024,4,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,57,8,2,6,5,3,1,2024,5,3, ,2200,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,28,1,1,6,4,2,1,2023,9,5, , , ,5,500,100,0,0,0,0,100,0,100,0,0,0,0,200
98,2,58,10,2,6,11,3,1,2023,8,2, ,2000,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,48,8,2,5,5,5,1,2024,5,3, ,2200,1,9,100,0,0,0,0,0,0,0,100,0,0,0,0,0
98,1,24,8,1,1,1,1,1,2024,1,1, ,1300,1, ,100,0,0,0,100,0,0,0,0,0,0,0,0,0
98,2,50,4,97,1,7,7,1,2023,10,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,31,1,2,2,7,3,1,2024,1,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,34,8,2,4,7,5,1,2023,8,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,45,8,2,5,11,11,1,2023,7,1, ,3500,3, ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
5,1,52,4,2,5,5,5,1,2023,9,3, ,2200,2, ,400,0,0,0,0,300,0,0,0,0,0,0,100,0
98,2,53,15,2,6,8,3,1,2023,8,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,41,8,2,4,9,9,1,2024,1,4,1,1600,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,27,13,2,4,6,3,1,2024,5,2, ,2000,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,56,10,97,1,5,5,1,2024,3,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,41,16,2,4,4,4,1,2024,3,2, ,2000,1,5,200,0,0,0,0,0,100,0,0,0,0,0,0,100
98,1,45,8,1,1,4,4,1,2023,10,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,45,11,2,4,4,4,1,2023,12,1, ,3800,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,70,1,2,7,10,10,1,2024,1,1, ,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,47,6,2,5,6,3,1,2024,1,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,55,14,97,1,5,5,1,2024,5,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,47,8,2,4,5,5,1,2024,4,1, ,3500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,49,9, , , , ,1,2024,3,1, ,3600,3, ,600,0,100,100,100,100,0,100,100,0,0,0,0,0
2,1,63,2, , , , ,1,2023,10,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,63,8,2,7,3,2,1,2024,3,1, ,1300,1, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
1,1,31,8,2,3,5,2,1,2024,2,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,46,8,1,1,3,3,1,2023,11,1, ,1600,1, ,200,0,0,0,0,100,0,0,100,0,0,0,0,0
98,2,32,10,1,6,11,3,1,2024,3,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,62,8, , , , ,1,2023,9,5, , , , ,100,0,0,0,0,0,0,0,0,0,100,0,0,0
98,1,45,1,97,1,5,5,1,2023,12,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,69,17,2,7,3,2,1,2023,11,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,64,15,2,6,10,6,1,2023,12,2, ,2000,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,59,3,2,3,3,2,1,2024,6,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,63,1,2,7,11,6,1,2023,11,1, ,2000,3, ,500,0,0,0,0,200,0,100,0,0,0,0,100,100
98,1,55,16,2,5,9,7,1,2024,3,4,1,1600,3,7,300,0,0,100,0,0,0,100,0,100,0,0,0,0
98,1,57,7,2,6,11,10,1,2024,3,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,40,1,2,4,11,8,1,2024,4,1, ,2000,3, ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
98,1,31,2,2,2,6,3,1,2023,12,3, ,2000,1, ,200,100,0,0,0,0,0,100,0,0,0,0,0,0
98,2,30,2,1,6,7,3,1,2023,7,4,1,1600,1, ,200,0,0,0,0,0,0,0,0,200,0,0,0,0
98,1,43,11,1,1,4,4,1,2023,8,3, ,3000,3, ,100,100,0,0,0,0,0,0,0,0,0,0,0,0
98,1,54,8,2,5,11,11,1,2024,1,3, ,2200,1,9,300,0,0,0,0,100,0,200,0,0,0,0,0,0
98,1,46,3,2,5,8,8,1,2024,4,3, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,26,12,1,6,8,3,1,2023,12,5, , , , ,700,0,0,0,0,0,200,0,100,0,100,300,0,0
98,1,59,1,97,1,7,7,1,2024,4,3, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,50,8,97,5,5,5,1,2024,1,1, ,1600, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,56,2,2,6,7,5,1,2024,3,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,43,8, , , , ,1,2024,5,4,1,1600,1, ,100,100,0,0,0,0,0,0,0,0,0,0,0,0
2,1,40,8,2,4,6,5,1,2024,2,1, ,3500,1,7,400,0,100,0,0,0,0,100,0,0,0,200,0,0
98,1,48,5,2,5,6,5,1,2024,4,5, , , ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,63,11,2,7,4,4,1,2023,10,1, ,1000, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,41,17,2,4,6,3,1,2024,6,4,1,2000, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,35,15,1,1,4,4,1,2023,12,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,60,15,2,6,1,1,1,2024,4,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,45,6, , , , ,1,2023,12,1, ,1300,1, ,200,0,0,0,0,100,0,0,0,0,100,0,0,0
4,1,45,8,2,5,3,3,1,2023,12,1, ,3500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,41,10,1,1,4,4,1,2023,8,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,41,8,2,4,12,11,1,2024,3,1, ,3000,2, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
5,2,50,1,2,5,8,4,1,2024,2,1, ,1500,1, ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
4,1,45,8,2,4,13,11,1,2024,6,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,63,1, , , , ,1,2023,7,5, , , ,7,400,0,0,0,100,0,0,200,0,0,0,100,0,0
5,1,38,8,2,4,8,4,1,2024,2,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,46,3,2,5,5,4,1,2024,3,4,1,1600,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,56,13, , , , ,1,2023,10,3, ,3800,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,49,8, , , , ,1,2024,6,1, ,2000,1, ,100,100,0,0,0,0,0,0,0,0,0,0,0,0
4,1,48,3,2,5,8,8,1,2024,1,4,1,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,41,11,2,4,13,13,1,2024,5,4,1,1600,1,9,300,0,0,0,100,0,100,100,0,0,0,0,0,0
98,1,54,6,2,6,12,9,1,2024,4,3, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,43,8,1,1,4,4,1,2024,6,1, ,3500,3, ,300,0,0,0,0,0,0,0,0,100,0,200,0,0
98,1,57,8,2,6,12,12,1,2024,1,4,1,3500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,40,15,1,1,4,4,1,2024,4,5, , , , ,300,0,0,0,0,0,0,0,100,0,0,200,0,0
98,1,56,12,2,6,7,5,1,2023,9,3, ,2000,1, ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
5,1,35,13,2,2,7,4,1,2023,7,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,71,1,2,6,10,6,1,2024,1,1, ,2500,1, ,100,0,0,0,0,0,0,0,100,0,0,0,0,0
98,2,28,2,97,1,10,10,1,2024,5,1, ,3000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,44,4, , , , ,1,2023,9,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,52,2,2,5,6,3,1,2024,6,1, ,1300,1, ,100,0,0,0,0,0,0,0,0,100,0,0,0,0
5,2,63,4,1,1,2,2,1,2023,11,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,60,1,2,6,13,5,1,2023,8,1, ,2900,1, ,600,300,0,0,0,100,0,0,200,0,0,0,0,0
98,1,39,15, , , , ,1,2023,7,5, , , ,7,300,0,0,0,100,100,0,0,0,0,0,0,0,100
5,2,40,8,2,5,13,6,1,2024,5,1, ,2200,1, ,1500,200,100,100,0,300,200,200,0,100,200,100,0,0
98,1,64,8,2,7,4,1,1,2023,9,1, ,1500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,45,9,2,5,11,7,1,2024,3,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,40,4,2,4,4,99,1,2024,3,1, ,1600, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,55,1,2,6,8,6,1,2023,9,4,1,1600,1, ,100,0,0,100,0,0,0,0,0,0,0,0,0,0
98,1,48,8,2,5,5,4,1,2024,4,1, ,2000,1, ,400,0,0,0,0,0,400,0,0,0,0,0,0,0
98,2,55,12,2,6,5,2,1,2023,8,1, ,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,50,12,2,5,6,5,1,2024,3,4,1,1600,1, ,200,0,0,0,0,0,0,100,0,0,100,0,0,0
1,1,56,7,2,6,10,10,1,2023,7,1, ,2000,3, ,1400,300,100,0,100,500,400,0,0,0,0,0,0,0
98,1,48,11,2,5,10,10,1,2023,9,1, ,3500,3, ,300,100,0,0,0,0,0,0,0,0,0,200,0,0
5,1,63,8,2,6,11,10,1,2024,2,1, ,3500,3,5,100,0,0,0,0,0,0,0,0,0,0,0,100,0
98,2,28,8,1,1,99,99,1,2024,5,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,62,8, , , , ,1,2023,7,3, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,65,1,2,7,12,12,1,2023,7,1, ,3500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,59,6,97,6,11,11,1,2023,8,1, ,2000,3, ,200,100,0,0,0,100,0,0,0,0,0,0,0,0
3,1,58,8,2,6,12,11,1,2023,9,1, ,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,55,8,2,6,13,13,1,2023,11,4,1,1600,1, ,1100,100,100,100,100,200,100,100,0,100,100,100,0,0
98,1,51,8,2,7,5,4,1,2023,10,2, ,2000,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,55,8,2,6,6,4,1,2023,9,1, ,2000, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,32,4,2,2,5,2,1,2023,7,4,1,1600,1, ,100,0,0,0,0,0,0,0,100,0,0,0,0,0
98,2,34,8,1,6,8,4,1,2023,8,1, ,1600,1, ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
98,2,64,1,97,1,4,4,1,2023,8,4,1,4500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,46,8,2,5,11,11,1,2024,6,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,62,8,97,6,6,4,1,2024,6,1, ,1600,1, ,200,200,0,0,0,0,0,0,0,0,0,0,0,0
98,1,49,8,1,1,2,2,1,2023,9,3, ,3000,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,56,8,2,6,7,3,1,2024,3,5, , , ,6,300,0,0,0,0,100,0,0,0,200,0,0,0,0
98,2,60,4,97,1,4,4,1,2023,11,3, ,2000,1, ,200,0,0,0,0,0,200,0,0,0,0,0,0,0
2,1,40,8,2,2,7,3,1,2023,8,5, , , ,2,900,0,100,100,200,100,0,200,0,0,200,0,0,0
3,1,58,1,2,6,9,7,1,2024,4,1, ,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,52,11,2,5,10,10,1,2024,5,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,65,8,2,6,8,6,1,2023,9,4,1,1600,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,33,1,2,2,3,3,1,2024,5,4,1,1600,1, ,300,100,100,0,0,0,0,100,0,0,0,0,0,0
98,1,36,8,2,3,8,4,1,2024,1,4,1,1600,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,52,8,2,6,7,5,1,2024,2,5, , , , ,200,0,0,0,0,100,0,100,0,0,0,0,0,0
98,2,46,8,2,2,10,6,1,2024,3,1, ,2500,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,31,15,1,1,3,3,1,2023,12,1, ,1000,1, ,300,100,0,0,100,0,0,100,0,0,0,0,0,0
5,2,40,6,2,4,10,4,1,2023,9,1, ,3500,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,45,4,2,4,5,5,1,2024,6,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,42,6,2,5,6,4,1,2023,10,4,1,1600,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,24,4,1,6,7,6,1,2024,1,4,1,2000, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,66,1,2,6,8,5,1,2023,12,3, ,2000,1, ,1600,200,200,0,0,100,500,200,0,100,200,0,100,0
5,1,53,5,1,1,2,2,1,2023,9,1, ,1000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,59,1,1,1,8,8,1,2023,7,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,50,8,1,1,3,3,1,2023,10,1, ,1000, ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,50,12,2,5,5,3,1,2024,5,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,32,8,2,2,4,4,1,2024,2,3, ,3000,3, ,500,0,0,0,100,0,0,300,100,0,0,0,0,0
4,1,49,1,2,5,13,13,1,2023,11,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,62,1,2,7,13,13,1,2024,1,1, ,3500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,69,8,2,6,5,4,1,2023,9,1, ,3500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,48,8,2,3,10,4,1,2023,7,1, ,2000,1, ,800,0,0,0,0,100,500,0,0,0,0,200,0,0
5,1,57,8,2,6,7,3,1,2024,2,1, ,2000,1, ,200,100,0,0,0,0,0,0,100,0,0,0,0,0
3,2,46,8,2,5,3,3,1,2023,12,1, ,1000, ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,33,12,2,2,5,3,1,2023,7,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,59,8,97,6,9,4,1,2024,2,1, ,1600, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,50,8,2,6,6,4,1,2023,8,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,45,8,2,5,5,5,1,2023,10,1, ,2000,1, ,100,0,0,0,0,0,0,0,0,0,0,0,0,100
98,1,49,12,97,5,3,3,1,2024,4,2, ,2000, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,69,1,2,7,10,10,1,2024,4,1, ,4500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,58,1,2,7,8,3,1,2023,8,1, ,2200,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,62,1,2,7,10,6,1,2024,5,1, ,2500,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,52,1,2,7,6,3,1,2023,12,1, ,2500,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,29,14,1,1,3,3,1,2024,3,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,63,15,2,6,5,4,1,2024,6,1, ,2500,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,58,15,2,6,5,4,1,2023,8,4,1,1600,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,55,8,2,6,10,9,1,2024,2,1, ,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,53,8,2,6,3,98,1,2023,12,1, ,2000,3, ,100,0,100,0,0,0,0,0,0,0,0,0,0,0
3,2,42,3,2,4,5,98,1,2023,8,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,30,2,1,1,3,3,1,2024,5,1, ,1500,1, ,300,0,0,0,0,200,0,100,0,0,0,0,0,0
